artist.id,artist.mbid,artist.playmeid,artist.7digitalid,artist.name,artist.latitude,artist.longitude,artist.location,artist.hotttnesss,artist.familiarity,song.id,track.id,track.7digitalid,release.7digitalid,audio.md5,title,release,year,mode,mode.confidence,key,key.confidence,time.signature,time.signature.confidence,analysis.sample.rate,start.of.fade.out,end.of.fade.in,tempo,duration,loudness,energy,danceability,song.hotttnesss,artist_id,term
ARTWWNA1187B9B3BD7,78e5c8ea-e9c1-4eb3-a410-7001712290c6,-1,5483,Frederik,NA,NA,NA,0.348215008,0.477946575,SOGTINJ12AC468DCF7,TRBAJJU12903CF1403,8135019,734412,5c0f58cb5c06836350c96a7930cc138a,Kun rakastaa,Kolmekymppinen,0,1,0.475,1,0.428,4,0.067,22050,160.723,2.02,174.682,179.87873,-9.609,0,0,NA,ARTWWNA1187B9B3BD7,house
ARTWYHK1187FB568B8,10e8fbb6-f126-4369-81c9-728329a75b06,-1,322068,JosNANA Roberto Bertrami,NA,NA,NA,0.315167712,0.411407271,SOCYSYD12AAF3B2F7B,TRANBWC128F92E240A,4819053,432366,595b2f860e421df981518d883b4c1b3c,Sheds And Weeds (Barracos E Arbustos),Blue Wave/Dreams Are Real,0,0,0.098,7,0.447,1,0,22050,192.418,0.432,103.277,204.87791,-15.439,0,0,NA,ARTWYHK1187FB568B8,jazz
ARTX57T1187B98F34B,6b9b861b-44ff-46cc-bfa3-93a3cdab3607,-1,7900,Mikey General,18.11526,-77.27348,Jamaica,0.418736205,0.515455654,SOCJMUC12AB01859E9,TRAQQUQ128F933671B,4680962,420078,b4105c6951eaa9294c5819fb4640e738,I'm Wondering,Stronger Rastaman,0,1,0.533,1,0.484,4,0.824,22050,210.977,0,87.858,220.73424,-13.333,0,0,NA,ARTX57T1187B98F34B,dancehall
ARTX57T1187B98F34B,6b9b861b-44ff-46cc-bfa3-93a3cdab3607,-1,7900,Luciano,18.11526,-77.27348,Jamaica,0.418736205,0.515455654,SOYVJPV12AB0183576,TRBDZSK128F92F8E05,4913545,442044,5f498f6a1a0617704fba870ce316600e,Work Hard,Country Living Riddim,0,0,0.44,6,0.458,4,0.904,22050,212.834,0.072,75.017,215.53587,-6.32,0,0,NA,ARTX57T1187B98F34B,dancehall
ARTXEZN1187B9B8190,7ac63de9-e1fc-4d08-8141-fbf975b86098,28100,21632,Agnes,62.19845,17.55142,Sweden,0.441355562,0.737540403,SORJOMF12AB0186F78,TRAASZE128F93499AE,7147433,644965,dbe8209e700beb9c887402d2b23cc83a,I Need You Now,I Need You Now,0,1,0.552,7,0.727,4,0.944,22050,271.296,0,124.009,275.06893,-4.376,0,0,NA,ARTXEZN1187B9B8190,pop
ARTXEZN1187B9B8190,7ac63de9-e1fc-4d08-8141-fbf975b86098,28100,21632,Agnes,62.19845,17.55142,Sweden,0.441355562,0.737540403,SOGHCFG12A8C13B254,TRAEATZ128F426E5C8,1635059,155871,0ddb9c19b23684b7539e623ec38efd12,Non Conformist Acclaimed,Treat Me Bad EP,0,1,0,6,0,4,1,22050,348.421,0.149,122.965,371.06893,-11.338,0,0,NA,ARTXEZN1187B9B8190,pop
ARTXGGI1187B9B3D58,92ee5562-3c1b-4e02-ac22-aae6261edac5,4427,44,Blackalicious,38.54666,-121.74477,"Davis, CA",0.518784102,0.697113663,SOQQABM12AF729A392,TRADCHC128F42134B5,2467308,225526,28db20112fc990232226028d149ef97f,Rock the Spot,A2G EP,1999,1,0.374,1,0.663,4,1,22050,248.413,0,100.694,260.33587,-5.869,0,0,0.667410874,ARTXGGI1187B9B3D58,hip hop
ARTXGGI1187B9B3D58,92ee5562-3c1b-4e02-ac22-aae6261edac5,4427,44,Blackalicious,38.54666,-121.74477,"Davis, CA",0.518784102,0.697113663,SOCFXMH12A6D4FD1B8,TRAHBQT128F4213403,2467130,225509,2a06694944455ffeeaa1e015a1c3e71f,Ego Trip by Nikki Giovanni,Nia,1999,0,0.623,1,0.873,1,0,22050,100.833,0.229,60.017,104.93342,-5.625,0,0,0.645131437,ARTXGGI1187B9B3D58,hip hop
ARTXGGI1187B9B3D58,92ee5562-3c1b-4e02-ac22-aae6261edac5,4427,44,Blackalicious,38.54666,-121.74477,"Davis, CA",0.518784102,0.697113663,SOORODQ12A8C13C342,TRASXYB128F428DFF3,1096775,204367,a8f4cdf230560753a1e1619cd27fba78,World Of Vibrations (Album Version),The Craft,2005,1,0.334,8,0.309,5,1,22050,302.942,0.374,116.682,302.94159,-7.625,0,0,0.721502075,ARTXGGI1187B9B3D58,hip hop
ARTXJFJ1241B9C55EF,NA,-1,443045,Karnig Sarkissian,37.16793,-95.84502,United States,0.303861893,0.473145942,SOHAAZA12AC3DFB71C,TRBEPTD12903CDFD52,6601390,594943,ee0157ed14855bce7f02280010ad896d,"Inrtoduction \Hing Hye Srder""",Lisbon Five & Hayrigin Yerke,0,0,0.817,9,0.83,4,0.921,22050,465.769,3.756,67.886,476.47302,-14.369,0,0,NA,ARTXJFJ1241B9C55EF,other
ARTXNYR12802FDE977,982b2315-b19b-4a97-a66a-c6b2904bca9f,214284,568071,ZombieSuckers,NA,NA,NA,0.400237198,0.509793846,SODHOGM12AB018A4FA,TRAOYZH12903CBE1FF,8412921,759854,1da7f73e6ddb8f0706127e348cfa4b3a,The Nightmare Begins,Tales From The Undead,2010,1,0,1,0,4,0,22050,62.955,0.109,42.58,62.95465,-22.904,0,0,NA,ARTXNYR12802FDE977,punk
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,100509,301063,Chris Farlowe,NA,NA,"Essex, England",0.338575026,0.543393231,SOEKZPU12AC3DF6093,TRACSXC12903CF9525,6705980,603736,1ec83c010c73d99d79c879b761f96a7f,Gangster Of Love,Glory Bound [Original Recording Remastered],0,1,0.386,7,0.093,4,0.546,22050,237.372,0,122.298,242.88608,-13.224,0,0,NA,ARTXS851187FB411C7,soul
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,100509,301063,Chris Farlowe,NA,NA,"Essex, England",0.338575026,0.543393231,SOOFFTS12AB018A83C,TRAEACU128F933D7C1,5208175,468309,99ac1d03d52adaae7673a508125056c2,I Just Need Your Lovin' - Original,Chris Farlowe Selected Hits,0,1,0.887,0,1,4,0.13,22050,183.205,0,160.663,192.26077,-13.626,0,0,NA,ARTXS851187FB411C7,soul
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,100509,301063,Chris Farlowe,NA,NA,"Essex, England",0.338575026,0.543393231,SOGXWRE12AC468BE24,TRAEEGO12903CF7D27,8649778,781922,ce3f1f9dae231811d58054c480b77bf8,Paint It Black,Out Of Time,1966,0,0.59,7,0.345,1,0,22050,175.078,0.346,146.913,177.57995,-11.027,0,0,NA,ARTXS851187FB411C7,soul
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,100509,301063,Chris Farlowe,NA,NA,"Essex, England",0.338575026,0.543393231,SOKLWWG12AB018A824,TRAFAKZ128F933D7B9,5208167,468309,9812977f533f82dc5506b40fffbce296,Paperman_ Fly In The Sky - Original,Chris Farlowe Selected Hits,0,1,0.724,0,0.543,4,0.413,22050,154.569,0.138,177.598,165.51138,-11.854,0,0,NA,ARTXS851187FB411C7,soul
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,100509,301063,Chris Farlowe,NA,NA,"Essex, England",0.338575026,0.543393231,SOFDDGP12AB0186E80,TRAMFEX128F933D454,5207298,468243,8a1133fbbd5f6cc06d81e3ca4609a425,What You Gonna Do - Original,The R&B Years,0,0,0.429,11,0.378,4,0,22050,174.945,0.067,103.342,181.36771,-9.917,0,0,NA,ARTXS851187FB411C7,soul
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,100509,301063,Chris Farlowe,NA,NA,"Essex, England",0.338575026,0.543393231,SOHZVMY12AC3DF6075,TRBENBG12903CF94B4,6705867,603726,7682f328c7dc526460c4206247d11b11,Blues As Blues Can Get,As Time Goes By [Original Recording Remastered],0,0,0.498,4,0.39,3,0.932,22050,370.834,0.967,106.328,395.93751,-13.585,0,0,NA,ARTXS851187FB411C7,soul
ARTYGL51187B98F9D3,b5cb3237-3941-4346-95fe-3734b30f915f,18414,2079,K.T. Oslin,33.13178,-91.96148,"Crossett, AR",0.364968608,0.478232154,SOOCHHF12AAFF4419A,TRAHPBE128F93071CF,6873812,618899,d39af89b2ce92fcaffe2d71fc8161d02,The Legionnaire,Tribute To Piaf,0,1,0.377,9,0.443,4,0,22050,242.881,0,192.027,250.5922,-3.082,0,0,NA,ARTYGL51187B98F9D3,rock
ARTYGL51187B98F9D3,b5cb3237-3941-4346-95fe-3734b30f915f,18414,2079,K.T. Oslin,33.13178,-91.96148,"Crossett, AR",0.364968608,0.555495603,SOFERCA12CF530E5F2,TRAOAYQ128F428A098,3322168,295306,7b7cbd4585acb1221265de946ac0cf51,Come Next Monday,RCA Country Legends,1993,0,0.574,4,0.923,4,0.566,22050,213.49,0.189,163.969,229.45914,-8.705,0,0,NA,ARTYGL51187B98F9D3,rock
ARTYIAO11F4C83EE8E,NA,145759,271089,Dan Moretti,42.31256,-71.08868,Mass. - Boston,0,0.411745807,SORYGBM12AB0186F25,TRAZPKX128F930BCB9,3897211,349112,16c6392d4c193557e81b3cf77b6662b7,Dreams - Original,Dan Moretti's Infant Eyes,0,1,0.383,5,0.252,4,0.739,22050,331.5,0.31,84.791,341.49832,-10.474,0,0,NA,ARTYIAO11F4C83EE8E,jazz
ARTYXQC1187B9ACAB2,fc63d806-ca89-4ea3-a404-ee6de695743f,1421,10206,Shaggy,NA,NA,"Kingston, Jamaica",0.542175166,0.772292647,SOSTONA12A81C22B18,TRACUVF128F4250C51,3061152,274193,829345b3b7fcf33b837a2b20ced59b79,Alimony,Original Doberman,1994,1,0.199,6,0.008,4,0.793,22050,223.62,0.084,89.998,232.30649,-7.751,0,0,0,ARTYXQC1187B9ACAB2,reggae
ARTYXQC1187B9ACAB2,fc63d806-ca89-4ea3-a404-ee6de695743f,1421,10206,Shaggy,NA,NA,"Kingston, Jamaica",0.542175166,0.772292647,SOKQANC12AB0184D1E,TRAOJGP12903CBE5B3,7437793,670639,9ded712d9f2804f6605ea7f4f3b88539,Still Caah Nicer Dan Yard,Birch - Gangsta Rock Riddim,0,1,0.37,2,0.396,3,1,22050,183.211,0.13,114.318,187.03628,-5.252,0,0,NA,ARTYXQC1187B9ACAB2,reggae
ARTYXQC1187B9ACAB2,fc63d806-ca89-4ea3-a404-ee6de695743f,1421,10206,Shaggy,NA,NA,"Kingston, Jamaica",0.542175166,0.772292647,SODSHVF12A8AE481D2,TRAZXDC128F429874E,1829058,171757,36a4dcb70573934e5d1d848894d25288,Criteria,Intoxication,2007,1,0.392,9,0.45,4,0.836,22050,220.148,0.069,99.994,223.4771,-6.658,0,0,0.450762242,ARTYXQC1187B9ACAB2,reggae
ARTYXQC1187B9ACAB2,fc63d806-ca89-4ea3-a404-ee6de695743f,1421,10206,Shaggy / Brian & Tony Gold,NA,NA,"Kingston, Jamaica",0.542175166,0.772292647,SOTXXBT12A6D4F6B25,TRBEDVH128F14599C7,244357,23370,e2191ee75e7161192c4100671ecf511b,Hey Sexy Lady,Lucky Day,2002,1,0.703,11,0.698,4,0.553,22050,197.265,0.206,101.786,199.94077,-6.469,0,0,0.634031023,ARTYXQC1187B9ACAB2,reggae
ARTZ90C1187FB55D81,5cf7e696-3c52-4021-866c-7ce71ab8671a,-1,4945,Jimmy Wayne,NA,NA,NA,0.499018398,0.707925027,SOZDDPQ12AF72A8BA8,TRARMYQ128F149F18A,602796,57880,e40d1571547a2e6f0a40221708c35c3b,Are You Ever Gonna Love Me?,Jimmy Wayne,0,0,0.579,7,0.477,4,0.038,22050,213.821,0.258,142.409,232.64608,-6.349,0,0,NA,ARTZ90C1187FB55D81,country
ARTZ90C1187FB55D81,5cf7e696-3c52-4021-866c-7ce71ab8671a,-1,4945,Jimmy Wayne,NA,NA,NA,0.499018398,0.707925027,SOZWVCA12A6D4F9774,TRBHCQA128F149F192,602804,57880,32ea391d5e2e867f53b9ecd36e3f7556,She Runs,Jimmy Wayne,0,1,0.407,5,0.407,4,1,22050,187.339,0.255,117.142,202.08281,-6.424,0,0,0.510962044,ARTZ90C1187FB55D81,country
ARTZMXB1187B990A55,321b9344-1d61-4fc5-89b3-66572b1d2862,53668,69353,Streetwize,NA,NA,NA,0.319651459,0.419312641,SOAGIPB12AB0181E21,TRAHSTL128F931708D,6939359,625137,5b9a212a3bf9dd222f0f66ff0bdfc612,No One,Put U To Bed,0,1,0.431,4,0.662,4,0.601,22050,261.149,0,93.001,265.58649,-8.723,0,0,0.265861049,ARTZMXB1187B990A55,jazz
ARTZMXB1187B990A55,321b9344-1d61-4fc5-89b3-66572b1d2862,53668,69353,Streetwize,NA,NA,NA,0.319651459,0.419312641,SOITAJG12A8C132B26,TRBABLY128F930BFD0,6893863,620613,fa80634c87967cf405ba86c68ed51e84,Little Things,Smooth Jazz: Sax At Midnight,0,1,0.331,1,0.247,7,0.707,22050,283.121,0.329,185.93,292.64934,-8.709,0,0,0.386790177,ARTZMXB1187B990A55,jazz
ARTZMXB1187B990A55,321b9344-1d61-4fc5-89b3-66572b1d2862,53668,69353,Streetwize,NA,NA,NA,0.319651459,0.419312641,SOVTIJE12AB017F8D9,TRBBCJH128F930C970,6896335,620815,2e754981fe5009ea9418fe146a512f05,U Don't Have To Call,Smoothe Urban Jazz,0,0,0.486,10,0.51,4,1,22050,291.561,0.247,101.311,302.13179,-7.819,0,0,0,ARTZMXB1187B990A55,jazz
ARTZMXB1187B990A55,321b9344-1d61-4fc5-89b3-66572b1d2862,53668,69353,Streetwize,NA,NA,NA,0.319651459,0.419312641,SOFFAYN12A58A7ACEC,TRBHCVC128F930CF55,6897854,620977,8ff151632cdebe584dfac30e74f69365,Funny,Work It!,0,1,0.436,9,0.264,4,0.871,22050,293.419,0.293,79.076,307.33016,-8.067,0,0,0.265861049,ARTZMXB1187B990A55,jazz
ARTZXUP11F4C83D65B,c84a5c5b-50eb-4b30-887d-3b7c1790765a,-1,20861,Crystals,9.08457,8.67425,Nigeria,0.433357015,0.537288298,SOVBLWJ12A6D4F6EE4,TRAQDYJ128F14989F8,574901,55322,cb00bc478e29da1f4fde28b0d4a30b96,He's A Rebel,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,0,1,0.519,6,0.632,4,0.582,22050,139.163,0.189,117.623,150.90893,-5.651,0,0,NA,ARTZXUP11F4C83D65B,other
ARU0HTX1187B98B4C6,4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,14334,1726,Lisa Lynne,34.05349,-118.24532,California - LA,0.420937755,0.6051397,SOENDOQ12A8C139A41,TRAAZPJ128F4292DB5,3358693,296873,70ff709c51bd0616835535a937fb7507,Isla del Luna,Seasons Of The Soul,1999,1,0.657,2,0.6,4,0.186,22050,303.148,2.061,95.981,316.49914,-14.544,0,0,0.761303218,ARU0HTX1187B98B4C6,chill-out
ARU0HTX1187B98B4C6,4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,14334,1726,Lisa Lynne,34.05349,-118.24532,California - LA,0.420937755,0.6051397,SOUMWOQ12A8C13A949,TRABDVD128F4292CDF,3358479,296872,5e7e461c63b703fc2945b126233559ba,Lake Of Dreams,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,1998,1,0.749,0,0.63,5,0.328,22050,288.044,0.177,94.031,298.10893,-12.811,0,0,0.673875572,ARU0HTX1187B98B4C6,chill-out
ARU0HTX1187B98B4C6,4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,14334,1726,Lisa Lynne,34.05349,-118.24532,California - LA,0.420937755,0.6051397,SOGDJTG12AC960A37D,TRAGSWL12903CF67CB,6694354,602698,3fd71397c73725caffb3c9df18738507,Still I Will,Maiden's Prayer,2001,0,0.693,9,0.771,4,0.729,22050,240.506,0.188,106.009,261.95546,-9.559,0,0,0.727891634,ARU0HTX1187B98B4C6,chill-out
ARU0XZY1187FB4002B,4f827ca0-0f46-4b83-8081-db6a177d819e,87345,125787,Ebru GNANAndes,NA,NA,NA,0.389282381,0.514046805,SOEOIMK12A58A76E52,TRAYDZS128F4288459,1744041,164583,b4806b275eecc6584ceec89ded9d588d,Seni Unuturum,KaNANAak,2006,0,0.388,8,0.276,4,0.159,22050,241.162,0,120.055,248.99873,-7.622,0,0,0.299877488,ARU0XZY1187FB4002B,other
ARU22AM1187B9961EA,ac839735-6abe-4a65-a18c-05f132574641,19849,143296,React,NA,NA,NA,0.247340584,0.485107918,SOPUQFS12A8C13DE1E,TRAAOPW128F428AE31,2409241,220650,79972f9cfc31c82a3804bd28900ab7f9,Drunk Alone,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,0,0,0.52,10,0.634,1,0,22050,116.013,0.502,143.231,120.2673,-3.422,0,0,NA,ARU22AM1187B9961EA,other
ARU22AM1187B9961EA,ac839735-6abe-4a65-a18c-05f132574641,19849,143296,React,NA,NA,NA,0.247340584,0.485107918,SOPGVOO12A8C13E37D,TRANMYD128F428AD0B,2408947,220624,83cb4481a89d8b3ef56185103181b503,Fabrication,Deus Ex Machina,0,0,0.42,4,0.124,1,0.361,22050,125.411,0.681,126.412,131.082,-10.158,0,0,0,ARU22AM1187B9961EA,other
ARU22AM1187B9961EA,ac839735-6abe-4a65-a18c-05f132574641,19849,143296,React,NA,NA,NA,0.247340584,0.485107918,SOTDSFJ12A8C141206,TRAREZS128F428ACED,2408917,220624,7dfbc2b922ab0d8aa8b7342207f5d418,Lost Circles,Deus Ex Machina,0,1,0.3,8,0.243,4,0.251,22050,151.493,0.172,134.648,158.27546,-9.68,0,0,NA,ARU22AM1187B9961EA,other
ARU230L1187FB4642F,2e1f1a21-9c2b-49e1-b0ab-0061ff019bd3,-1,27985,Walter Hawkins,37.80506,-122.27302,"Oakland, CA",0.314008167,0.475827935,SOWRKPT12AC468E5D5,TRAUMBG12903CF0D68,7645319,688795,2937b32bba65fc6aa72f154e95a5b06f,Never Alone,Love Alive II,1978,1,0.547,1,0.451,4,0,22050,458.101,0,129.761,468.00934,-13.75,0,0,0.265861049,ARU230L1187FB4642F,jazz
ARU24791187B996E24,6a804745-1926-4f05-9c9c-9c9f39d74fac,-1,245527,Prisma,46.8132,8.22395,Switzerland,0.406749194,0.569275835,SOXDMYX12AB01890CA,TRACWRW12903CC3CA2,7460557,673165,23a33d46d95bd814f5fa8bf5bf4e85e1,winning friends,Contact?,0,1,0.469,9,0.743,3,1,22050,219.663,0,194.704,219.66322,-10.037,0,0,NA,ARU24791187B996E24,other
ARU2I2B1187FB472E8,4dfb2f54-2657-4937-899a-6fe9d8c16157,-1,91114,Moros Eros,33.95319,-84.54588,"Marietta, GA",0.307540085,0.605538219,SOELVHE12A8C135E02,TRBBLTE128F42558EF,1529225,146667,83fe277f801844ba87fa40fd5cc8814d,Safety Net (Album Version),Jealous Me Was Killed By Curiosity,2007,0,0.168,2,0.144,1,1,22050,211.557,0,90.291,224.41751,-5.879,0,0,0.473346541,ARU2I2B1187FB472E8,pop
ARU2IVS1187FB42A82,008501e3-e727-431d-ae73-66bbe2d7cbcd,-1,177943,Ale MNANAller,NA,NA,NA,0.35445856,0.430882385,SOKSVVV12AB0181165,TRANSDL128F93507B9,7175695,647761,44ff853e0fc23ceb3b2d94aff04bb3cf,Sandpolskan,Bodjal,0,1,0.711,9,0.79,1,0,22050,175.328,0,86.313,184.42404,-9.75,0,0,NA,ARU2IVS1187FB42A82,folk
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,David Meece,NA,NA,NA,0.310298996,0.470414614,SOSWXBF12A58A78B99,TRAEYQC128F4239093,2014787,185934,37ad90d3e4874a7ca388a6b4e8ce7b88,Some People They Never Believe (LP Version),Count The Cost,0,1,0.359,2,0.392,4,0,22050,198.798,0,126.555,203.83302,-13.341,0,0,0.334706549,ARU2JAB1187FB50C72,other
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,David Meece,NA,NA,NA,0.310298996,0.470414614,SOEBXBQ12A8AE47F49,TRAIBWR128F42390B3,2014819,185937,bae6e9057938da02e2da618cfa3fe739,Gospel Train (LP Version),Front Row,0,1,0.729,7,0.809,4,0,22050,185.338,0.398,162.995,185.33832,-6.429,0,0,0.285458634,ARU2JAB1187FB50C72,other
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,David Meece,NA,NA,NA,0.310298996,0.470414614,SOGYZOF12A67020D72,TRAIQMW128E07854BD,70829,6988,3feb1c3989ab3fc72161ee73e9c1874d,Seventy Times Seven (LP Version),David Meece/Chronology,0,0,0.452,9,0.428,4,0.978,22050,252.453,0,119.437,268.01587,-13.474,0,0,0.265861049,ARU2JAB1187FB50C72,other
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,David Meece,NA,NA,NA,0.310298996,0.470414614,SOPYZWR12AB0187A36,TRAJHFZ12903CE3121,8564526,773851,13c42f8e51984b819693906597099e88,Touch My Hand [Remastered],David,0,0,0.754,11,0.746,4,0.153,22050,203.72,4.116,81.404,211.17342,-13.506,0,0,0,ARU2JAB1187FB50C72,other
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,David Meece,NA,NA,NA,0.310298996,0.470414614,SOGYMWC12A6D4FBAF2,TRANREH128F14AE5E5,671395,64571,fadeb6787ffbe059a47bdd9fe6b94e43,This Time (Learning To Trust Album Version),LEARNING TO TRUST,0,1,0.596,9,0.682,4,0.823,22050,228.223,0.113,104.56,241.76281,-11.809,0,0,0,ARU2JAB1187FB50C72,other
ARU2JAB1187FB50C72,ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,David Meece,NA,NA,NA,0.310298996,0.470414614,SONLBRH12A6D4FBAEE,TRBDFUH128F14AE5E1,671391,64571,3f17844b6ee5a01d9f1a9002ca3bf3e4,Prelude (Learing To Trust Album Version),LEARNING TO TRUST,0,0,0.621,9,0.541,4,0,22050,34.089,0.212,129.953,34.08934,-23.637,0,0,0,ARU2JAB1187FB50C72,other
ARU34651187B99A264,c53283fc-342d-4f97-b5c8-9561cf034d06,12985,52050,Michal,40.71455,-74.00712,NY - New York City,0.353345469,0.596501188,SOQCBZS12AB018B8C1,TRAOEEH12903CB5178,7887729,711053,4febf48e6e0f7eddd38c3a9916829192,Stay With Me,Magic,0,1,0.71,7,0.666,4,0.783,22050,211.226,0.2,149.897,217.39057,-6.553,0,0,NA,ARU34651187B99A264,blues
ARU35NK1187FB46CFD,a5f8887e-e178-4969-ba9a-18a64156c42f,-1,15817,Methods Of Mayhem / Scott Kirkland,NA,NA,NA,0.39764783,0.36830814,SOIIZIX12A6D4F799D,TRAGSQU128F145693D,231046,22379,6f479b0731f6117acca25206be9b2359,Narcotic,Methods Of Mayhem,1999,1,0.275,1,0.222,4,0.899,22050,196.4,0,116.04,199.31383,-3.246,0,0,0.605855031,ARU35NK1187FB46CFD,other
ARU3YYC1187FB43FEE,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,-1,122539,Luis Alberto Spinetta,-34.60852,-58.37354,"Buenos Aires, Argentina",0.439843854,0.57763315,SOWYXJC12A8C13B81E,TRADYJM128F427E05B,2355947,216426,cb00b084eb0b0efccfdda2f802b97f5d,Verde Bosque,Fuego Gris,1994,0,0.611,9,0.69,4,0.783,22050,346.993,0.422,105.025,355.29098,-16.136,0,0,NA,ARU3YYC1187FB43FEE,rock
ARU3YYC1187FB43FEE,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,-1,122539,Luis Alberto Spinetta,-34.60852,-58.37354,"Buenos Aires, Argentina",0.439843854,0.57763315,SOBBCFN12A8C13E4D9,TRARAZI128F427F3B4,2361136,216883,f9cd0f7fc3a931609abf0c97c9ecdd87,Llama y VerNANAs,Silver Sorgo,2001,1,0.517,9,0.467,3,1,22050,196.836,0.259,196.52,209.47546,-16.079,0,0,NA,ARU3YYC1187FB43FEE,rock
ARU3YYC1187FB43FEE,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,-1,122539,Luis Alberto Spinetta,-34.60852,-58.37354,"Buenos Aires, Argentina",0.439843854,0.57763315,SOCNERX12A8C13B845,TRAYHSN128F427E065,2355957,216426,12b0edeb17898ebcfbe1f90f295e46ac,Oh! Doctor,Fuego Gris,1994,1,0.279,9,0.229,7,0.567,22050,134.571,0,172.326,143.62077,-16.21,0,0,NA,ARU3YYC1187FB43FEE,rock
ARU3YYC1187FB43FEE,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,-1,122539,Luis Alberto Spinetta,-34.60852,-58.37354,"Buenos Aires, Argentina",0.439843854,0.57763315,SOTBODD12A8C13D628,TRBABRR128F427D982,2354132,216289,9bee17ca4aae0cc7411a149730b0e2d0,Alfil_ Ella No Cambia Nada,Prive,0,1,0.566,7,0.303,4,0.663,22050,241.72,0.31,136.846,251.03628,-8.539,0,0,NA,ARU3YYC1187FB43FEE,rock
ARU3YYC1187FB43FEE,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,-1,122539,Luis Alberto Spinetta,-34.60852,-58.37354,"Buenos Aires, Argentina",0.439843854,0.57763315,SOXYIJD12A8C13DB7C,TRBHGKH128F427FB11,2363183,217025,62d088fa8c19d9d077463420f7c2a26a,Lo Siento En Mi CorazNANAn,Mondo Di Cromo,1983,0,0.378,8,0.46,4,0.462,22050,176.663,0.299,113.096,191.60771,-20.009,0,0,NA,ARU3YYC1187FB43FEE,rock
ARU4JBP1187B99263F,9c347bf2-6c29-419e-85b6-43bf95f7229f,52032,4426,Liquid Gang,NA,NA,NA,0.332737198,0.426723679,SOJCTES12AB01867CC,TRARSAW12903C9EDEB,7307567,659425,3bff11d5197399922891d8ddda8c2c02,Drama  (LP Version),Sunshine,0,0,0.281,1,0.418,4,1,22050,220.862,0.125,143.963,226.0371,-4.945,0,0,0.262308997,ARU4JBP1187B99263F,metal
ARU4JBP1187B99263F,9c347bf2-6c29-419e-85b6-43bf95f7229f,52032,4426,Liquid Gang,NA,NA,NA,0.332737198,0.426723679,SOYQDMK12A58A799E3,TRATVRH12903C9EE09,7307597,659425,a49fd9191b87447e64971cb61236ca6f,I Applaud You  (LP Version),Sunshine,0,0,0.594,4,0.557,4,1,22050,181.975,2.717,115.861,197.98159,-5.727,0,0,NA,ARU4JBP1187B99263F,metal
ARU5BXG119B86698FE,2bd57a73-7784-4b8e-b274-2d9b8d2588cd,-1,72364,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,NA,NA,NA,0.416786558,0.434664249,SOQDSYD12A813582AC,TRBERKY128F42290CA,1928292,178566,e1502ea0a2fb64361b15d195bb2b3a97,Raccolto,Raccolto,0,0,0.553,7,0.511,4,0,22050,330.379,6.699,37.797,343.50975,-22.999,0,0,NA,ARU5BXG119B86698FE,other
ARU5CP31187FB44C3A,10f55070-09fb-4ac8-b684-b70ca66b0055,38078,4785,Beth Nielsen Chapman,31.1689,-100.07715,"Harlington, TX",0.284126949,0.495957128,SOQBXKB12AB018A727,TRBAJXD12903CC3493,7458493,672972,adaa860f2c2c0b97adf4c9bf83dd16c5,Fair Enough (LP Version),Sand And Water,1997,0,0.605,6,0.572,5,0,22050,204.15,0.346,119.99,220.05506,-11.168,0,0,NA,ARU5CP31187FB44C3A,other
